N_tume,I_meses,Esp,Parc_m2,N_arv,DAP_cm,H_m,Cod
2,111,E_amaldulensis,432,14,,,
2,111,E_amaldulensis,432,15,,,
2,111,E_amaldulensis,432,16,,,
2,111,E_amaldulensis,432,17,,,
2,111,E_amaldulensis,432,18,,,
2,111,E_amaldulensis,432,19,,,
2,111,E_amaldulensis,432,20,,,
2,111,E_amaldulensis,432,21,,,
2,111,E_amaldulensis,432,22,,,
2,111,E_amaldulensis,432,23,,,
2,111,E_amaldulensis,432,24,,,
2,111,E_amaldulensis,432,25,,,
2,111,E_amaldulensis,432,26,,,
2,111,E_amaldulensis,432,27,,,
2,111,E_amaldulensis,432,28,,,
2,111,E_amaldulensis,432,29,,,
2,111,E_amaldulensis,432,30,,,
2,111,E_amaldulensis,432,31,,,
2,111,E_amaldulensis,432,32,,,
2,111,E_amaldulensis,432,33,,,
2,111,E_amaldulensis,432,34,,,
2,111,E_amaldulensis,432,35,,,
2,111,E_amaldulensis,432,36,,,
2,111,E_amaldulensis,432,37,,,
2,111,E_amaldulensis,432,38,,,
2,111,E_amaldulensis,432,39,,,
2,111,E_amaldulensis,432,40,,,
2,111,E_amaldulensis,432,41,,,
2,111,E_amaldulensis,432,42,,,
2,111,E_amaldulensis,432,43,,,
2,111,E_amaldulensis,432,44,,,
2,111,E_amaldulensis,432,45,,,
2,111,E_amaldulensis,432,46,,,
2,111,E_amaldulensis,432,47,,,
2,111,E_amaldulensis,432,48,,,
2,111,E_amaldulensis,432,49,,,
2,111,E_amaldulensis,432,50,,,
2,111,E_amaldulensis,432,51,,,
2,111,E_amaldulensis,432,52,,,
2,111,E_amaldulensis,432,53,,,
2,111,E_amaldulensis,432,54,,,
2,111,E_amaldulensis,432,55,,,
2,111,E_amaldulensis,432,56,,,
2,111,E_amaldulensis,432,57,,,
2,111,E_amaldulensis,432,58,,,
2,111,E_amaldulensis,432,59,,,
2,111,E_amaldulensis,432,60,,,
2,111,E_amaldulensis,432,61,,,
2,111,E_amaldulensis,432,62,,,
2,111,E_amaldulensis,432,63,,,
2,111,E_amaldulensis,432,64,,,
2,111,E_amaldulensis,432,65,,,
2,111,E_amaldulensis,432,66,,,
2,111,E_amaldulensis,432,67,,,
2,111,E_amaldulensis,432,68,,,
2,111,E_amaldulensis,432,69,,,
2,111,E_amaldulensis,432,70,,,
2,111,E_amaldulensis,432,71,,,
2,111,E_amaldulensis,432,72,,,
