N_tume,I_meses,Esp,Parc_m2,N_arv,DAP_cm,H_m,Cod
2,7,E_amaldulensis,432,13,,1.8,
2,7,E_amaldulensis,432,14,,1.7,
2,7,E_amaldulensis,432,15,,1.9,
2,7,E_amaldulensis,432,16,,1.9,
2,7,E_amaldulensis,432,17,,1.7,
2,7,E_amaldulensis,432,18,,1.9,
2,7,E_amaldulensis,432,19,,2,
2,7,E_amaldulensis,432,20,,1.9,
2,7,E_amaldulensis,432,21,,1.6,
2,7,E_amaldulensis,432,22,,1.6,
2,7,E_amaldulensis,432,23,,1.7,
2,7,E_amaldulensis,432,24,,1.7,
2,7,E_amaldulensis,432,25,,1.9,
2,7,E_amaldulensis,432,26,,1.8,
2,7,E_amaldulensis,432,27,,1.5,
2,7,E_amaldulensis,432,28,,2.2,
2,7,E_amaldulensis,432,29,,1.8,
2,7,E_amaldulensis,432,30,,1.25,
2,7,E_amaldulensis,432,31,,2,
2,7,E_amaldulensis,432,32,,1.6,
2,7,E_amaldulensis,432,33,,2.1,
2,7,E_amaldulensis,432,34,,1.3,
2,7,E_amaldulensis,432,35,,1.6,
2,7,E_amaldulensis,432,36,,,
2,7,E_amaldulensis,432,37,,,
2,7,E_amaldulensis,432,38,,,
2,7,E_amaldulensis,432,39,,,
2,7,E_amaldulensis,432,40,,,
2,7,E_amaldulensis,432,41,,,
2,7,E_amaldulensis,432,42,,,
2,7,E_amaldulensis,432,43,,,
2,7,E_amaldulensis,432,44,,,
2,7,E_amaldulensis,432,45,,,
2,7,E_amaldulensis,432,46,,,
2,7,E_amaldulensis,432,47,,,
2,7,E_amaldulensis,432,48,,,
2,7,E_amaldulensis,432,49,,,
2,7,E_amaldulensis,432,50,,,
2,7,E_amaldulensis,432,51,,,
2,7,E_amaldulensis,432,52,,,
2,7,E_amaldulensis,432,53,,,
2,7,E_amaldulensis,432,54,,,
2,7,E_amaldulensis,432,55,,,
2,7,E_amaldulensis,432,56,,,
2,7,E_amaldulensis,432,57,,,
2,7,E_amaldulensis,432,58,,,
2,7,E_amaldulensis,432,59,,,
2,7,E_amaldulensis,432,60,,,
2,7,E_amaldulensis,432,61,,,
2,7,E_amaldulensis,432,62,,,
2,7,E_amaldulensis,432,63,,,
2,7,E_amaldulensis,432,64,,,
2,7,E_amaldulensis,432,65,,,
2,7,E_amaldulensis,432,66,,,
2,7,E_amaldulensis,432,67,,,
2,7,E_amaldulensis,432,68,,,
2,7,E_amaldulensis,432,69,,,
2,7,E_amaldulensis,432,70,,,
2,7,E_amaldulensis,432,71,,,
2,7,E_amaldulensis,432,72,,,
