N_tume,I_meses,Esp,Parc_m2,N_arv,DAP_cm,H_m,Cod,Cod2
44,65,E_pellita,960,28,17.47521275,21.3,,
44,65,E_pellita,960,29,16.26563518,21,,
44,65,E_pellita,960,30,8.339719018,11.8,,
44,65,E_pellita,960,31,,,1,
44,65,E_pellita,960,32,8.371550007,13,,
44,65,E_pellita,960,33,,,1,
44,65,E_pellita,960,34,12.00028271,14.1,,
44,65,E_pellita,960,35,11.58647986,12.9,,
44,65,E_pellita,960,36,,,5,
44,65,E_pellita,960,37,12.28676161,16.5,,
44,65,E_pellita,960,38,6.970986507,11.7,,
44,65,E_pellita,960,39,10.44056427,15,,
44,65,E_pellita,960,40,15.85183233,18.9,,
44,65,E_pellita,960,41,17.95267758,20.8,,
44,65,E_pellita,960,42,8.817183847,15.3,,
44,65,E_pellita,960,43,17.18873385,21.6,,
44,65,E_pellita,960,44,11.71380381,17.3,,
44,65,E_pellita,960,45,,,1,
44,65,E_pellita,960,46,11.07718404,15.8,,
44,65,E_pellita,960,47,7.925916166,,4,
44,65,E_pellita,960,48,,,1,
44,65,E_pellita,960,49,12.28676161,,4,
44,65,E_pellita,960,50,17.18873385,18.8,,
44,65,E_pellita,960,51,9.867606472,14.4,,
44,65,E_pellita,960,52,14.76957872,15.2,,
44,65,E_pellita,960,53,6.016056849,8.4,,
44,65,E_pellita,960,54,16.96591693,19,,
44,65,E_pellita,960,55,5.474930042,9.5,,
44,65,E_pellita,960,56,15.9473253,18.2,,
44,65,E_pellita,960,57,10.66338119,16.3,,
44,65,E_pellita,960,58,10.50422624,,4,
44,65,E_pellita,960,59,10.3450713,16.6,,
44,65,E_pellita,960,60,20.30817074,25.3,6,
44,65,E_pellita,960,61,,,1,
44,65,E_pellita,960,62,12.06394469,15.7,,
44,65,E_pellita,960,63,,,1,
44,65,E_pellita,960,64,6.143380803,10.5,,
44,65,E_pellita,960,65,6.366197724,12.7,,
44,65,E_pellita,960,66,9.199155711,13.8,,
44,65,E_pellita,960,67,14.29211389,18.2,,
44,65,E_pellita,960,68,7.766761223,14.1,,
44,65,E_pellita,960,69,6.843662553,10,,
44,65,E_pellita,960,70,19.83070591,22.6,6,
44,65,E_pellita,960,71,8.97633879,16.8,,
44,65,E_pellita,960,72,,,1,
44,65,E_pellita,960,73,12.22309963,16.7,,
44,65,E_pellita,960,74,22.53633994,23.8,6,
44,65,E_pellita,960,75,12.22309963,17.3,,
44,65,E_pellita,960,76,10.28140932,13.4,,
44,65,E_pellita,960,77,,,1,
44,65,E_pellita,960,78,,,5,
44,65,E_pellita,960,79,15.50169146,19.2,,
44,65,E_pellita,960,80,7.766761223,13.7,,
44,65,E_pellita,960,81,7.8304232,11,,
44,65,E_pellita,960,82,17.98450857,22.5,,
44,65,E_pellita,960,83,,,1,
44,65,E_pellita,960,84,,,1,
44,65,E_pellita,960,85,12.66873347,,4,
44,65,E_pellita,960,86,15.72450838,19.2,,
44,65,E_pellita,960,87,12.79605742,17,,
44,65,E_pellita,960,88,6.207042781,9.6,,
44,65,E_pellita,960,89,21.13577644,22.2,6,
44,65,E_pellita,960,90,17.66619868,21.1,,
44,65,E_pellita,960,91,10.24957834,16.9,,
44,65,E_pellita,960,92,7.8304232,13.6,,
44,65,E_pellita,960,93,12.8597194,18,,
44,65,E_pellita,960,94,12.47774754,18.9,,
44,65,E_pellita,960,95,24.50986124,29.3,6,
44,65,E_pellita,960,96,4.806479281,5.4,,
44,65,E_pellita,960,97,,,1,
44,65,E_pellita,960,98,8.817183847,13,,
44,65,E_pellita,960,99,10.44056427,15.2,,
44,65,E_pellita,960,100,8.721690881,13.4,,
44,65,E_pellita,960,101,11.20450799,16.5,,
44,65,E_pellita,960,102,22.02704412,24.4,6,
44,65,E_pellita,960,103,,,1,
44,65,E_pellita,960,104,9.67662054,,4,
44,65,E_pellita,960,105,3.533239737,,20,
44,65,E_pellita,960,106,14.29211389,19.8,,
44,65,E_pellita,960,107,8.912676813,13,,
44,65,E_pellita,960,108,7.703099246,11.5,,
44,65,E_pellita,960,109,16.74310001,,4,
44,65,E_pellita,960,110,18.84394526,21.4,6,
44,65,E_pellita,960,111,13.62366313,19.5,,
44,65,E_pellita,960,112,5.315775099,6.3,,
44,65,E_pellita,960,113,18.68479032,,20,
44,65,E_pellita,960,114,12.35042358,14.1,,
44,65,E_pellita,960,115,13.68732511,15.7,,
44,65,E_pellita,960,116,16.74310001,20.1,,
44,65,E_pellita,960,117,17.85718461,20.7,,
44,65,E_pellita,960,118,9.008169779,14.4,,
44,65,E_pellita,960,119,13.68732511,,4,
44,65,E_pellita,960,120,16.10648024,20.2,,
44,65,E_pellita,960,121,9.931268449,16.1,,
44,65,E_pellita,960,122,15.05605762,17.7,,
44,65,E_pellita,960,123,10.18591636,14,,
44,65,E_pellita,960,124,10.6315502,13,,
44,65,E_pellita,960,125,14.73774773,21.8,,
44,65,E_pellita,960,126,10.69521218,21.9,,
44,65,E_pellita,960,127,4.583662361,10.3,,
44,65,E_pellita,960,128,9.708451529,13.7,,
44,65,E_pellita,960,129,,,1,
44,65,E_pellita,960,130,11.17267701,18.2,,
44,65,E_pellita,960,131,6.652676621,9.9,,
44,65,E_pellita,960,132,14.86507168,19.8,21,
44,65,E_pellita,960,133,11.07718404,12.3,,
44,65,E_pellita,960,134,,,1,
44,65,E_pellita,960,135,6.111549815,9,,
44,65,E_pellita,960,136,8.785352859,13.7,,
44,65,E_pellita,960,137,10.88619811,15.9,,
44,65,E_pellita,960,138,16.99774792,17.7,,
44,65,E_pellita,960,139,,,1,
44,65,E_pellita,960,140,15.75633937,19.3,,
44,65,E_pellita,960,141,7.384789359,12.9,,
44,65,E_pellita,960,142,5.602253997,9.6,,
44,65,E_pellita,960,143,,,1,
44,65,E_pellita,960,144,3.469577759,6.2,,
44,65,E_pellita,960,145,10.40873328,15.2,,
44,65,E_pellita,960,146,10.69521218,11.5,,
44,65,E_pellita,960,147,5.252113122,9.1,,
44,65,E_pellita,960,148,17.98450857,20.8,,
44,65,E_pellita,960,149,5.443099054,5.3,,
44,65,E_pellita,960,150,,,1,
44,65,E_pellita,960,151,4.424507418,8.4,,
44,65,E_pellita,960,152,12.70056446,17.3,,
44,65,E_pellita,960,153,18.33464944,20.1,,
44,65,E_pellita,960,154,15.91549431,17.8,,
44,65,E_pellita,960,155,,,1,
44,65,E_pellita,960,156,15.62901541,18.4,,
44,65,E_pellita,960,157,8.689859893,14.4,,
44,65,E_pellita,960,158,19.54422701,22.8,6,
44,65,E_pellita,960,159,4.265352475,6.5,,
44,65,E_pellita,960,160,,,1,
44,65,E_propinqua,960,1,11.14084602,18.5,,
44,65,E_propinqua,960,2,,,1,
44,65,E_propinqua,960,3,7.066479473,12.6,,
44,65,E_propinqua,960,4,14.96056465,21,,
44,65,E_propinqua,960,5,8.594366927,12.7,,
44,65,E_propinqua,960,6,6.620845633,9.8,,
44,65,E_propinqua,960,7,10.56788822,15.5,,
44,65,E_propinqua,960,8,11.49098689,18.9,,
44,65,E_propinqua,960,9,,,1,
44,65,E_propinqua,960,10,,,1,
44,65,E_propinqua,960,11,17.12507188,23.4,6,
44,65,E_propinqua,960,12,,,1,
44,65,E_propinqua,960,13,11.30000096,14.8,,
44,65,E_propinqua,960,14,3.787887646,6.5,,
44,65,E_propinqua,960,15,13.75098708,17.1,,
44,65,E_propinqua,960,16,6.047887837,9.5,,
44,65,E_propinqua,960,17,15.9473253,22.6,,
44,65,E_propinqua,960,18,11.33183195,16.6,,
44,65,E_propinqua,960,19,11.58647986,15.3,,
44,65,E_propinqua,960,20,12.89155039,20.4,,
44,65,E_propinqua,960,21,15.15155058,20.3,,
44,65,E_propinqua,960,22,15.31070553,23.7,,
44,65,E_propinqua,960,23,2.514648101,5.3,2,
44,65,E_propinqua,960,24,11.52281788,18,,
44,65,E_propinqua,960,25,6.716338598,,20,
44,65,E_propinqua,960,26,13.94197301,17.2,21,
44,65,E_propinqua,960,27,13.81464906,19.1,,
44,65,E_propinqua,960,28,5.220282133,7.2,,
44,65,E_propinqua,960,29,12.60507149,20.3,,
44,65,E_propinqua,960,30,11.61831085,14.3,,
44,65,E_propinqua,960,31,9.517465597,18.2,,
44,65,E_propinqua,960,32,3.787887646,4.8,,
44,65,E_propinqua,960,33,7.512113314,12.1,,
44,65,E_propinqua,960,34,8.212395064,15.6,,
44,65,E_propinqua,960,35,5.411268065,9.5,,
44,65,E_propinqua,960,36,2.705634033,5.5,,
44,65,E_propinqua,960,37,13.17802929,18.1,,
44,65,E_propinqua,960,38,9.326479665,15.8,,
44,65,E_propinqua,960,39,18.97126922,26.1,6,
44,65,E_propinqua,960,40,11.23633898,16.3,,
44,65,E_propinqua,960,41,10.72704316,13.6,,
44,65,E_propinqua,960,42,15.69267739,22.4,,
44,65,E_propinqua,960,43,,,1,
44,65,E_propinqua,960,44,11.04535305,19.8,,
44,65,E_propinqua,960,45,10.37690229,17.5,,
44,65,E_propinqua,960,46,16.04281826,22.3,,
44,65,E_propinqua,960,47,9.740282517,15.3,,
44,65,E_propinqua,960,48,8.021409132,10.3,,
44,65,E_propinqua,960,49,9.199155711,13.9,,
44,65,E_propinqua,960,50,18.20732549,28.9,6,
44,65,E_propinqua,960,51,17.0614099,10.9,6,
44,65,E_propinqua,960,52,7.066479473,23.6,,
44,65,E_propinqua,960,53,14.67408575,12.7,,
44,65,E_propinqua,960,54,7.352958371,24.5,,
44,65,E_propinqua,960,55,16.87042397,6.8,6,
44,65,E_propinqua,960,56,,,1,
44,65,E_propinqua,960,57,,,1,
44,65,E_propinqua,960,58,,,1,
44,65,E_propinqua,960,59,2.928450953,3.5,,
44,65,E_propinqua,960,60,,,1,
44,65,E_propinqua,960,61,,,1,
44,65,E_propinqua,960,62,11.4591559,17.1,,
44,65,E_propinqua,960,63,12.09577567,20.8,,
44,65,E_propinqua,960,64,,,1,
44,65,E_propinqua,960,65,9.167324722,16.6,,
44,65,E_propinqua,960,66,17.3478888,23.5,6,
44,65,E_propinqua,960,67,11.33183195,14.7,,
44,65,E_propinqua,960,68,17.57070572,27.5,6,
44,65,E_propinqua,960,69,8.085071109,13.5,,
44,65,E_propinqua,960,70,5.570423008,6.6,,
44,65,E_propinqua,960,71,22.0907061,26.3,6,
44,65,E_propinqua,960,72,11.26816997,20.8,,
44,65,E_propinqua,960,73,9.835775483,17.4,,
44,65,E_propinqua,960,74,10.6315502,12.9,,
44,65,E_propinqua,960,75,7.161972439,11.5,,
44,65,E_propinqua,960,76,17.15690287,23.1,6,
44,65,E_propinqua,960,77,7.161972439,12.6,,
44,65,E_propinqua,960,78,2.514648101,3.3,,
44,65,E_propinqua,960,79,5.283944111,12.1,,
44,65,E_propinqua,960,80,,,1,
44,65,E_propinqua,960,81,6.238873769,7.3,,
44,65,E_propinqua,960,82,6.875493542,12.4,,
44,65,E_propinqua,960,83,10.24957834,19.3,,
44,65,E_propinqua,960,84,,,1,
44,65,E_propinqua,960,85,10.50422624,19.2,,
44,65,E_propinqua,960,86,16.58394507,22.5,,
44,65,E_propinqua,960,87,16.10648024,22.6,,
44,65,E_propinqua,960,88,12.38225457,18.9,,
44,65,E_propinqua,960,89,,,1,
44,65,E_propinqua,960,90,10.3450713,12.8,21,
44,65,E_propinqua,960,91,14.70591674,22.4,,
44,65,E_propinqua,960,92,3.660563691,7.3,,
44,65,E_propinqua,960,93,5.283944111,8.2,,
44,65,E_propinqua,960,94,,,1,
44,65,E_propinqua,960,95,5.729577951,9.7,,
44,65,E_propinqua,960,96,,,1,
44,65,E_propinqua,960,97,7.416620348,15.7,,
44,65,E_propinqua,960,98,9.390141642,16.3,,
44,65,E_propinqua,960,99,,,1,
44,65,E_propinqua,960,100,6.111549815,9.4,,
44,65,E_propinqua,960,101,15.43802948,22.3,,
44,65,E_propinqua,960,102,9.740282517,13.4,,
44,65,E_propinqua,960,103,18.30281846,21.6,6,
44,65,E_propinqua,960,104,3.596901714,6.9,,
44,65,E_propinqua,960,105,,,1,
44,65,E_propinqua,960,106,,,1,
44,65,E_propinqua,960,107,4.647324338,5.7,,
44,65,E_propinqua,960,108,13.62366313,20.2,,
44,65,E_propinqua,960,109,13.59183214,20,,
44,65,E_propinqua,960,110,10.53605723,15.5,,
44,65,E_propinqua,960,111,,,1,
44,65,E_propinqua,960,112,6.90732453,11.6,,
44,65,E_propinqua,960,113,10.82253613,17.1,,
44,65,E_propinqua,960,114,6.398028712,11.6,,
44,65,E_propinqua,960,115,,,1,
44,65,E_propinqua,960,116,,,1,
44,65,E_propinqua,960,117,,,1,
44,65,E_propinqua,960,118,,,1,
44,65,E_propinqua,960,119,15.08788861,21.9,,
44,65,E_propinqua,960,120,4.965634224,9,,
44,65,E_propinqua,960,121,,,1,
44,65,E_propinqua,960,122,11.77746579,15.7,,
44,65,E_propinqua,960,123,,,1,
44,65,E_propinqua,960,124,14.48309982,19.1,,
44,65,E_propinqua,960,125,5.602253997,9.7,,
44,65,E_propinqua,960,126,8.021409132,14.6,,
44,65,E_propinqua,960,127,8.594366927,13.8,,
44,65,E_propinqua,960,128,6.493521678,10.9,,
44,65,E_propinqua,960,129,8.53070495,14.6,,
44,65,E_propinqua,960,130,8.721690881,15.1,,
44,65,E_propinqua,960,131,10.82253613,17.5,,
44,65,E_propinqua,960,132,9.835775483,,20,
44,65,E_propinqua,960,133,5.920563883,7.1,,
44,65,E_propinqua,960,134,,,1,
44,65,E_propinqua,960,135,12.5732405,16.2,,
44,65,E_propinqua,960,136,8.912676813,11.6,,
44,65,E_propinqua,960,137,5.793239929,7.9,,
44,65,E_propinqua,960,138,9.708451529,14.4,,
44,65,E_propinqua,960,139,6.970986507,13.9,,
44,65,E_propinqua,960,140,14.22845191,,4,
44,65,E_propinqua,960,141,14.92873366,18.8,,
44,65,E_propinqua,960,142,15.24704355,22.5,,
44,65,E_propinqua,960,143,12.82788841,19.5,,
44,65,E_propinqua,960,144,3.660563691,8,,
44,65,E_propinqua,960,145,9.867606472,16.2,,
44,65,E_propinqua,960,146,8.594366927,15.5,,
44,65,E_propinqua,960,147,9.867606472,15.9,,
44,65,E_propinqua,960,148,7.193803428,12.8,,
44,65,E_propinqua,960,149,5.156620156,8.4,,
44,65,E_propinqua,960,150,11.36366294,17.7,,
44,65,E_propinqua,960,151,10.69521218,17.1,,
44,65,E_propinqua,960,152,8.435211984,11.3,,
44,65,E_propinqua,960,153,14.10112796,19.9,,
44,65,E_propinqua,960,154,13.81464906,18.8,,
44,65,E_propinqua,960,155,,,1,
44,65,E_propinqua,960,156,6.557183655,10.9,,
44,65,E_propinqua,960,157,9.485634608,13.7,,
44,65,E_propinqua,960,158,7.321127382,11.7,,
44,65,E_propinqua,960,159,8.403380995,14.1,,
44,65,E_propinqua,960,160,,,1,
44,65,E_saligna,960,1,15.75633937,19.9,,
44,65,E_saligna,960,2,13.49633917,18.2,,
44,65,E_saligna,960,3,14.00563499,22,,
44,65,E_saligna,960,4,6.843662553,9.8,,
44,65,E_saligna,960,5,9.167324722,16.3,,
44,65,E_saligna,960,6,14.03746598,22.6,,
44,65,E_saligna,960,7,8.97633879,15.1,,
44,65,E_saligna,960,8,12.54140952,19.7,,
44,65,E_saligna,960,9,9.867606472,16.7,,
44,65,E_saligna,960,10,10.94986008,18.7,,
44,65,E_saligna,960,11,9.994930426,16.6,,
44,65,E_saligna,960,12,8.97633879,14.6,,
44,65,E_saligna,960,13,13.36901522,18.9,,
44,65,E_saligna,960,14,15.27887454,20.7,,
44,65,E_saligna,960,15,13.65549412,18.9,,
44,65,E_saligna,960,16,11.65014183,17.9,,
44,65,E_saligna,960,17,16.87042397,19.2,,
44,65,E_saligna,960,18,15.88366332,21.3,,
44,65,E_saligna,960,19,,,1,
44,65,E_saligna,960,20,3.533239737,5.2,7,
44,65,E_saligna,960,21,10.6315502,15.4,,
44,65,E_saligna,960,22,16.71126902,19.1,,
44,65,E_saligna,960,23,12.25493062,17.9,,
44,65,E_saligna,960,24,12.22309963,17.6,,
44,65,E_saligna,960,25,9.963099438,17.1,,
44,65,E_saligna,960,26,19.79887492,21.2,6,
44,65,E_saligna,960,27,6.334366735,8.2,,
44,65,E_saligna,960,28,7.512113314,12.1,,
44,65,E_saligna,960,29,15.40619849,19.5,,
44,65,E_saligna,960,30,17.63436769,22,,
44,65,E_saligna,960,31,,,1,
44,65,E_saligna,960,32,16.39295914,21.4,,
44,65,E_saligna,960,33,14.10112796,19.7,,
44,65,E_saligna,960,34,11.33183195,19.4,,
44,65,E_saligna,960,35,16.93408594,23.1,,
44,65,E_saligna,960,36,13.40084621,18.1,,
44,65,E_saligna,960,37,12.06394469,15.7,,
44,65,E_saligna,960,38,8.212395064,12.7,,
44,65,E_saligna,960,39,7.193803428,13.8,,
44,65,E_saligna,960,40,11.33183195,17.4,,
44,65,E_saligna,960,41,17.37971979,21.4,,
44,65,E_saligna,960,42,12.50957853,19,,
44,65,E_saligna,960,43,10.6315502,17.5,,
44,65,E_saligna,960,44,13.56000115,16.9,,
44,65,E_saligna,960,45,5.825070917,10.5,,
44,65,E_saligna,960,46,14.96056465,18.8,,
44,65,E_saligna,960,47,8.467042972,,20,
44,65,E_saligna,960,48,15.40619849,20.2,,
44,65,E_saligna,960,49,13.91014203,18.9,,
44,65,E_saligna,960,50,11.80929678,15.5,,
44,65,E_saligna,960,51,,,1,
44,65,E_saligna,960,52,14.10112796,15.3,,
44,65,E_saligna,960,53,14.86507168,15.9,,
44,65,E_saligna,960,54,12.79605742,15.6,,
44,65,E_saligna,960,55,5.411268065,8.7,,
44,65,E_saligna,960,56,14.32394488,17.8,,
44,65,E_saligna,960,57,8.148733086,11.6,,
44,65,E_saligna,960,58,16.20197321,16.5,,
44,65,E_saligna,960,59,4.647324338,4.2,7,
44,65,E_saligna,960,60,18.7484523,19.2,6,
44,65,E_saligna,960,61,12.19126864,16.5,,
44,65,E_saligna,960,62,,,1,
44,65,E_saligna,960,63,13.68732511,18.3,,
44,65,E_saligna,960,64,18.62112834,22.2,6,
44,65,E_saligna,960,65,,,1,
44,65,E_saligna,960,66,20.1490158,22.3,6,
44,65,E_saligna,960,67,,,5,
44,65,E_saligna,960,68,15.85183233,18.8,,
44,65,E_saligna,960,69,11.10901503,,20,
44,65,E_saligna,960,70,15.97915629,19.5,,
44,65,E_saligna,960,71,12.41408556,18.1,,
44,65,E_saligna,960,72,7.321127382,,20,
44,65,E_saligna,960,73,12.92338138,18.1,,
44,65,E_saligna,960,74,13.20986028,19.2,,
44,65,E_saligna,960,75,9.644789551,15.2,,
44,65,E_saligna,960,76,14.32394488,18.3,,
44,65,E_saligna,960,77,16.01098728,19.8,,
44,65,E_saligna,960,78,12.73239545,,20,
44,65,E_saligna,960,79,10.79070514,18.8,,
44,65,E_saligna,960,80,16.45662112,19.8,,
44,65,E_saligna,960,81,18.62112834,21.9,6,
44,65,E_saligna,960,82,13.65549412,18.9,,
44,65,E_saligna,960,83,10.85436712,16.1,,
44,65,E_saligna,960,84,13.17802929,17.1,,
44,65,E_saligna,960,85,,,1,
44,65,E_saligna,960,86,15.11971959,19.8,,
44,65,E_saligna,960,87,8.594366927,15.7,,
44,65,E_saligna,960,88,17.3478888,22.2,,
44,65,E_saligna,960,89,11.65014183,17.3,,
44,65,E_saligna,960,90,13.36901522,16.3,,
44,65,E_saligna,960,91,4.647324338,8.3,7,
44,65,E_saligna,960,92,,,5,
44,65,E_saligna,960,93,17.15690287,20.8,,
44,65,E_saligna,960,94,,,1,
44,65,E_saligna,960,95,14.73774773,21.8,,
44,65,E_saligna,960,96,7.766761223,14.5,,
44,65,E_saligna,960,97,18.27098747,17.5,6,
44,65,E_saligna,960,98,18.87577625,22.9,6,
44,65,E_saligna,960,99,11.93662073,16.4,,
44,65,E_saligna,960,100,9.135493733,13.7,,
44,65,E_saligna,960,101,15.78817035,19.7,,
44,65,E_saligna,960,102,12.70056446,16.3,,
44,65,E_saligna,960,103,16.55211408,19.5,,
44,65,E_saligna,960,104,4.647324338,8,7,
44,65,E_saligna,960,105,7.130141451,11.7,,
44,65,E_saligna,960,106,9.103662745,13.8,,
44,65,E_saligna,960,107,13.01887434,20.4,,
44,65,E_saligna,960,108,15.78817035,23.1,,
44,65,E_saligna,960,109,11.10901503,16,,
44,65,E_saligna,960,110,13.30535324,20.5,,
44,65,E_saligna,960,111,17.92084659,22.4,6,
44,65,E_saligna,960,112,8.97633879,16.6,,
44,65,E_saligna,960,113,15.05605762,19.4,,
44,65,E_saligna,960,114,7.671268257,12.6,,
44,65,E_saligna,960,115,12.41408556,17.2,,
44,65,E_saligna,960,116,8.75352187,17.5,,
44,65,E_saligna,960,117,13.68732511,20,,
44,65,E_saligna,960,118,5.888732894,12,,
44,65,E_saligna,960,119,11.39549393,18.4,,
44,65,E_saligna,960,120,17.82535363,21.4,,
44,65,E_saligna,960,121,10.98169107,18.4,,
44,65,E_saligna,960,122,13.59183214,20.1,,
44,65,E_saligna,960,123,17.02957891,20.9,,
44,65,E_saligna,960,124,11.65014183,17.6,,
44,65,E_saligna,960,125,9.071831756,,20,
44,65,E_saligna,960,126,11.77746579,17.2,,
44,65,E_saligna,960,127,14.16478994,21.2,,
44,65,E_saligna,960,128,11.10901503,16.4,,
44,65,E_saligna,960,129,11.61831085,18.5,,
44,65,E_saligna,960,130,10.88619811,16.3,,
44,65,E_saligna,960,131,,,1,
44,65,E_saligna,960,132,13.71915609,,20,
44,65,E_saligna,960,133,9.294648677,14.9,,
44,65,E_saligna,960,134,10.3450713,16.6,,
44,65,E_saligna,960,135,11.77746579,17,,
44,65,E_saligna,960,136,8.75352187,16.3,,
44,65,E_saligna,960,137,13.71915609,17.8,,
44,65,E_saligna,960,138,8.880845825,15.3,,
44,65,E_saligna,960,139,6.238873769,9.9,,
44,65,E_saligna,960,140,14.5467618,16.2,,
44,65,E_saligna,960,141,8.021409132,11,,
44,65,E_saligna,960,142,3.660563691,6.2,7,
44,65,E_saligna,960,143,,,1,
44,65,E_saligna,960,144,19.89436789,22.6,6,
44,65,E_saligna,960,145,12.82788841,19.2,,
44,65,E_saligna,960,146,8.467042972,12.7,,
44,65,E_saligna,960,147,14.76957872,19,,
44,65,E_saligna,960,148,11.04535305,13.3,,
44,65,E_saligna,960,149,14.92873366,20.4,,
44,65,E_saligna,960,150,14.96056465,17,,
44,65,E_saligna,960,151,18.23915648,22.8,6,
44,65,E_saligna,960,152,4.297183463,6.3,7,
44,65,E_saligna,960,153,5.602253997,10.8,,
44,65,E_saligna,960,154,9.103662745,15.7,,
44,65,E_saligna,960,155,16.55211408,20.4,,
44,65,E_saligna,960,156,8.467042972,6.6,,
44,65,E_saligna,960,157,14.5467618,19.2,,
44,65,E_saligna,960,158,9.390141642,11.9,,
44,65,E_saligna,960,159,12.25493062,,20,
44,65,E_saligna,960,160,12.70056446,19.5,,
44,65,E_tereticornis,960,1,4.042535555,8,,
44,65,E_tereticornis,960,2,11.4591559,19.5,,
44,65,E_tereticornis,960,3,9.199155711,15,,
44,65,E_tereticornis,960,4,,,1,
44,65,E_tereticornis,960,5,11.4591559,13.8,,
44,65,E_tereticornis,960,6,9.644789551,14.2,,
44,65,E_tereticornis,960,7,6.843662553,11.4,,
44,65,E_tereticornis,960,8,9.071831756,14.1,,
44,65,E_tereticornis,960,9,13.65549412,19.1,,
44,65,E_tereticornis,960,10,9.485634608,14.4,,
44,65,E_tereticornis,960,11,7.60760628,10.7,,
44,65,E_tereticornis,960,12,13.87831104,16.8,,
44,65,E_tereticornis,960,13,,,1,
44,65,E_tereticornis,960,14,8.180564075,12.5,,
44,65,E_tereticornis,960,15,6.843662553,10.8,,
44,65,E_tereticornis,960,16,7.066479473,11.2,,
44,65,E_tereticornis,960,17,7.798592212,10.3,,
44,65,E_tereticornis,960,18,7.352958371,12.1,,
44,65,E_tereticornis,960,19,13.20986028,19.4,,
44,65,E_tereticornis,960,20,11.77746579,15.3,,
44,65,E_tereticornis,960,21,10.66338119,14.3,,
44,65,E_tereticornis,960,22,4.169859509,6.5,,
44,65,E_tereticornis,960,23,,,5,
44,65,E_tereticornis,960,24,13.84648005,17.5,,
44,65,E_tereticornis,960,25,4.13802852,7.4,,
44,65,E_tereticornis,960,26,8.849014836,13,,
44,65,E_tereticornis,960,27,7.639437268,10.7,,
44,65,E_tereticornis,960,28,12.15943765,14.2,21,
44,65,E_tereticornis,960,29,6.970986507,11.3,,
44,65,E_tereticornis,960,30,14.5467618,17.7,,
44,65,E_tereticornis,960,31,10.44056427,17.1,,
44,65,E_tereticornis,960,32,14.76957872,20.4,6,21
44,65,E_tereticornis,960,33,12.09577567,18.2,,
44,65,E_tereticornis,960,34,,,5,
44,65,E_tereticornis,960,35,14.73774773,19.3,6,
44,65,E_tereticornis,960,36,12.06394469,17.2,,
44,65,E_tereticornis,960,37,4.806479281,9.2,,
44,65,E_tereticornis,960,38,11.80929678,,20,
44,65,E_tereticornis,960,39,7.066479473,11.1,,
44,65,E_tereticornis,960,40,7.60760628,11.7,,
44,65,E_tereticornis,960,41,14.76957872,19.6,6,
44,65,E_tereticornis,960,42,2.896619964,5,7,
44,65,E_tereticornis,960,43,11.61831085,16.5,21,
44,65,E_tereticornis,960,44,16.87042397,19.7,6,21
44,65,E_tereticornis,960,45,5.220282133,9,,
44,65,E_tereticornis,960,46,12.41408556,17.5,,
44,65,E_tereticornis,960,47,8.721690881,11.4,,
44,65,E_tereticornis,960,48,13.36901522,,20,
44,65,E_tereticornis,960,49,12.28676161,16.7,,
44,65,E_tereticornis,960,50,9.071831756,13.7,,
44,65,E_tereticornis,960,51,15.15155058,,20,
44,65,E_tereticornis,960,52,6.334366735,8.5,,
44,65,E_tereticornis,960,53,10.18591636,14.5,,
44,65,E_tereticornis,960,54,12.15943765,16.9,,
44,65,E_tereticornis,960,55,16.42479013,20.4,6,
44,65,E_tereticornis,960,56,2.387324146,2.8,7,
44,65,E_tereticornis,960,57,7.575775291,9.5,,
44,65,E_tereticornis,960,58,16.87042397,,20,
44,65,E_tereticornis,960,59,4.329014452,7.3,,
44,65,E_tereticornis,960,60,12.12760666,16.2,,
44,65,E_tereticornis,960,61,12.22309963,16.2,,
44,65,E_tereticornis,960,62,12.28676161,16.3,,
44,65,E_tereticornis,960,63,12.25493062,16.5,,
44,65,E_tereticornis,960,64,10.6315502,13.2,,
44,65,E_tereticornis,960,65,6.748169587,10.9,,
44,65,E_tereticornis,960,66,7.480282325,10.1,,
44,65,E_tereticornis,960,67,10.44056427,14.1,2,
44,65,E_tereticornis,960,68,12.22309963,,20,
44,65,E_tereticornis,960,69,13.71915609,16.9,,
44,65,E_tereticornis,960,70,12.89155039,16.5,,
44,65,E_tereticornis,960,71,12.95521237,,20,
44,65,E_tereticornis,960,72,13.49633917,19.6,,
44,65,E_tereticornis,960,73,18.78028328,21.6,6,21
44,65,E_tereticornis,960,74,9.835775483,13.6,,
44,65,E_tereticornis,960,75,11.30000096,15.3,,
44,65,E_tereticornis,960,76,14.89690267,20,6,
44,65,E_tereticornis,960,77,13.49633917,21.2,,
44,65,E_tereticornis,960,78,13.11436731,16.6,,
44,65,E_tereticornis,960,79,6.493521678,10.5,,
44,65,E_tereticornis,960,80,4.265352475,8,,
44,65,E_tereticornis,960,81,8.944507802,14.1,,
44,65,E_tereticornis,960,82,11.14084602,15.3,,
44,65,E_tereticornis,960,83,14.22845191,18.2,,
44,65,E_tereticornis,960,84,8.244226052,12.7,,
44,65,E_tereticornis,960,85,10.94986008,15.2,,
44,65,E_tereticornis,960,86,6.970986507,11.8,,
44,65,E_tereticornis,960,87,11.4591559,15.1,,
44,65,E_tereticornis,960,88,8.75352187,12.3,,
44,65,E_tereticornis,960,89,14.19662092,20.1,,
44,65,E_tereticornis,960,90,,,5,
